row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,sdk_package,label
robotic_arms_backfill_1,robotic_arms,Robotic Arms,"A three-joint robotic arm for pick-and-place work. A pedestal base carries a shoulder housing, upper arm link, forearm link, and compact wrist head. Joints: shoulder revolute about vertical, elbow revolute about horizontal, wrist revolute about the forearm axis. Keep the links short and compact for a bench-scale footprint.",openai,gpt-5.4,high,50,sdk,Robotic Arms Backfill 11
robotic_arms_backfill_2,robotic_arms,Robotic Arms,"A three-joint robotic arm for pick-and-place work. A pedestal base carries a shoulder housing, upper arm link, forearm link, and compact wrist head. Joints: shoulder revolute about vertical, elbow revolute about horizontal, wrist revolute about the forearm axis. Use a taller base or root section so the first joint sits well above the ground line.",openai,gpt-5.4,high,50,sdk,Robotic Arms Backfill 12
robotic_arms_backfill_3,robotic_arms,Robotic Arms,"A three-joint robotic arm for pick-and-place work. A pedestal base carries a shoulder housing, upper arm link, forearm link, and compact wrist head. Joints: shoulder revolute about vertical, elbow revolute about horizontal, wrist revolute about the forearm axis. Make the moving chain long and slender, with clear separation between joints.",openai,gpt-5.4,high,50,sdk,Robotic Arms Backfill 13
robotic_arms_backfill_4,robotic_arms,Robotic Arms,"A three-joint robotic arm for pick-and-place work. A pedestal base carries a shoulder housing, upper arm link, forearm link, and compact wrist head. Joints: shoulder revolute about vertical, elbow revolute about horizontal, wrist revolute about the forearm axis. Favor boxy joint housings and thick links over thin shells.",openai,gpt-5.4,high,50,sdk,Robotic Arms Backfill 14
robotic_arms_backfill_5,robotic_arms,Robotic Arms,"A three-joint robotic arm for pick-and-place work. A pedestal base carries a shoulder housing, upper arm link, forearm link, and compact wrist head. Joints: shoulder revolute about vertical, elbow revolute about horizontal, wrist revolute about the forearm axis. Use a lighter open-frame link layout with fewer covers around the joints.",openai,gpt-5.4,high,50,sdk,Robotic Arms Backfill 15
robotic_arms_backfill_6,robotic_arms,Robotic Arms,"A three-joint robotic arm for pick-and-place work. A pedestal base carries a shoulder housing, upper arm link, forearm link, and compact wrist head. Joints: shoulder revolute about vertical, elbow revolute about horizontal, wrist revolute about the forearm axis. Keep the wrist or end section very compact relative to the upstream links.",openai,gpt-5.4,high,50,sdk,Robotic Arms Backfill 16
robotic_arms_backfill_7,robotic_arms,Robotic Arms,"A three-joint robotic arm for pick-and-place work. A pedestal base carries a shoulder housing, upper arm link, forearm link, and compact wrist head. Joints: shoulder revolute about vertical, elbow revolute about horizontal, wrist revolute about the forearm axis. Spread the joints apart so each axis is easy to read in profile.",openai,gpt-5.4,high,50,sdk,Robotic Arms Backfill 17
robotic_arms_backfill_8,robotic_arms,Robotic Arms,"A three-joint robotic arm for pick-and-place work. A pedestal base carries a shoulder housing, upper arm link, forearm link, and compact wrist head. Joints: shoulder revolute about vertical, elbow revolute about horizontal, wrist revolute about the forearm axis. Nest the joints tightly so the whole assembly reads as dense and compact.",openai,gpt-5.4,high,50,sdk,Robotic Arms Backfill 18
robotic_arms_backfill_9,robotic_arms,Robotic Arms,"A three-joint robotic arm for pick-and-place work. A pedestal base carries a shoulder housing, upper arm link, forearm link, and compact wrist head. Joints: shoulder revolute about vertical, elbow revolute about horizontal, wrist revolute about the forearm axis. Bias the design toward one dominant primary link and one shorter secondary link.",openai,gpt-5.4,high,50,sdk,Robotic Arms Backfill 19
robotic_arms_backfill_10,robotic_arms,Robotic Arms,"A three-joint robotic arm for pick-and-place work. A pedestal base carries a shoulder housing, upper arm link, forearm link, and compact wrist head. Joints: shoulder revolute about vertical, elbow revolute about horizontal, wrist revolute about the forearm axis. Split the fixed root into two side plates or cheeks framing the first moving member.",openai,gpt-5.4,high,50,sdk,Robotic Arms Backfill 20
