row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,sdk_package,label
ray_new_categories_001,topload_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A residential top-load washing machine with a rectangular cabinet, a rear-hinged lid, and a cylindrical wash basket recessed inside the opening. The lid spans the cabinet top on a horizontal revolute hinge at the back edge, the basket rotates on a vertical continuous joint inside the tub, and a single timer knob rotates on a small revolute joint on the control panel.",openai,gpt-5.4,high,50,sdk,Top-load washer rear lid single knob
ray_new_categories_002,topload_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A compact apartment top-load washer with a narrow body, a smoked-glass lid, and a tall agitator rising from the center of the wash basket. The lid rotates upward on a rear horizontal revolute hinge, the inner basket spins on a vertical continuous joint within the cabinet, and two control dials rotate on separate revolute joints on the back console.",openai,gpt-5.4,high,50,sdk,Top-load washer glass lid twin dials
ray_new_categories_003,topload_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A commercial laundromat top-load washer with a deep square cabinet, a thick steel lid, and a large perforated basket set low in the tub. The lid rotates on a full-width rear revolute hinge, the basket spins continuously about the vertical tub axis, and a coin-door flap at the console front rotates on a small side revolute hinge.",openai,gpt-5.4,high,50,sdk,Top-load washer coin door
ray_new_categories_004,toilet_with_hinged_seat_and_lid,Toilet with hinged seat and lid,"A floor-mounted two-piece toilet with a rounded bowl, a rear tank, and separate seat and lid panels over the rim. The seat rotates on a horizontal revolute hinge axis at the rear of the bowl, the lid rotates on a second coaxial revolute hinge behind the seat, and the flush lever rotates on a short revolute pivot at the tank side.",openai,gpt-5.4,high,35,sdk,Toilet two-piece side lever
ray_new_categories_005,toilet_with_hinged_seat_and_lid,Toilet with hinged seat and lid,"A compact wall-hung toilet with a concealed cistern, a slim bowl, and a thin rectangular seat-and-lid set. The seat rotates upward on a rear horizontal revolute hinge line, the lid rotates independently on a second rear revolute hinge line, and a flush paddle at the wall plate rotates on a small front-to-back revolute axis.",openai,gpt-5.4,high,35,sdk,Toilet wall hung flush paddle
ray_new_categories_006,toilet_with_hinged_seat_and_lid,Toilet with hinged seat and lid,"A traditional high-tank toilet with a tall rear cistern, a pull-chain guide bracket, and a wooden seat with a matching lid over the bowl. The seat rotates on a rear horizontal revolute hinge, the lid rotates on its own parallel rear revolute hinge, and the flush handle on the tank body rotates on a short horizontal revolute pivot.",openai,gpt-5.4,high,35,sdk,Toilet high tank wooden seat
ray_new_categories_007,standing_mixer_with_tilt_head,Standing mixer with tilt head,"A countertop tilt-head stand mixer with a heavy pedestal base, a fixed mixing bowl on a front bowl cradle, and a rounded motor head over the bowl. The motor head rotates upward on a rear horizontal revolute hinge at the pedestal top, the beater spindle spins continuously on a vertical axis under the head, and the speed lever rotates on a small side revolute pivot.",openai,gpt-5.4,high,35,sdk,Stand mixer pedestal bowl cradle
ray_new_categories_008,standing_mixer_with_tilt_head,Standing mixer with tilt head,"A retro tilt-head mixer with a wide base, a polished steel bowl locked between two side ears, and a bulbous head carrying a dough hook. The head tilts on a rear revolute hinge above the base, the tool shaft rotates continuously about the vertical mixing axis, and a bowl-lock latch on the cradle rotates on a small revolute pivot at one side ear.",openai,gpt-5.4,high,35,sdk,Stand mixer retro dough hook
ray_new_categories_009,standing_mixer_with_tilt_head,Standing mixer with tilt head,"A compact home baking mixer with a squat base, a smaller bowl, and a streamlined head with a front accessory cap. The head rotates upward on a rear horizontal revolute hinge, the mixer attachment spins on a vertical continuous joint beneath the head, and the front accessory cap flips open on a small revolute hinge at the nose.",openai,gpt-5.4,high,35,sdk,Stand mixer compact accessory cap
ray_new_categories_010,printer_with_hinged_scanner_lid_and_output_tray,Printer with hinged scanner lid and output tray,"A home all-in-one printer with a flatbed scanner on top, a front output tray, and a compact rectangular body. The scanner lid rotates upward on a rear horizontal revolute hinge at the flatbed, the output tray folds down on a front horizontal revolute hinge in the body face, and the paper feed roller inside the tray path rotates continuously on its axle.",openai,gpt-5.4,high,50,sdk,Printer home all in one
ray_new_categories_011,printer_with_hinged_scanner_lid_and_output_tray,Printer with hinged scanner lid and output tray,"A small office multifunction laser printer with a boxy lower print engine, a broad scanner lid, and a telescoping output support at the front. The scanner lid rotates on a rear revolute hinge above the platen glass, the front output support slides prismatically outward from the output tray, and the tray itself rotates downward on a horizontal revolute hinge in the front panel.",openai,gpt-5.4,high,50,sdk,Printer office laser telescoping support
ray_new_categories_012,printer_with_hinged_scanner_lid_and_output_tray,Printer with hinged scanner lid and output tray,"A photo printer with a low body, a narrow scanner lid, and a fold-out front output shelf with side paper guides. The lid rotates upward on a rear horizontal revolute hinge, the output shelf rotates downward on a front revolute hinge, and each side guide slides prismatically along the shelf edge on its own short rail.",openai,gpt-5.4,high,50,sdk,Printer photo shelf guides
ray_new_categories_013,hospital_overbed_table_with_tilting_top,Hospital overbed table with tilting top,"A hospital overbed table with a C-shaped wheeled base, a single vertical column, and a rectangular tabletop split into a fixed side and a tilting main panel. The main tabletop panel rotates on a longitudinal revolute hinge near the fixed side, the upper column telescopes prismatically inside the lower mast, and each caster wheel spins on its axle while each caster fork swivels on a vertical pivot.",openai,gpt-5.4,high,50,sdk,Overbed table split top caster base
ray_new_categories_014,hospital_overbed_table_with_tilting_top,Hospital overbed table with tilting top,"A rehab overbed table with a wide H-base on casters, twin uprights carrying a height-adjustable bridge, and a single broad top panel. The tabletop rotates on a transverse revolute hinge along its rear edge, the bridge rises on a vertical prismatic slide within the uprights, and the four caster wheels each spin and swivel on separate supported joints under the base.",openai,gpt-5.4,high,50,sdk,Overbed table H base broad top
